match_id,video_file_number,video_time,code,team,player_number,player_name,player_id,skill,evaluation_code,setter_position,attack_code,set_code,set_type,start_zone,end_zone,end_subzone,num_players_numeric,home_team_score,visiting_team_score,home_setter_position,visiting_setter_position,custom_code,home_p1,home_p2,home_p3,home_p4,home_p5,home_p6,visiting_p1,visiting_p2,visiting_p3,visiting_p4,visiting_p5,visiting_p6,start_coordinate,mid_coordinate,end_coordinate,point_phase,attack_phase,start_coordinate_x,start_coordinate_y,mid_coordinate_x,mid_coordinate_y,end_coordinate_x,end_coordinate_y,set_number,home_team,visiting_team,home_team_id,visiting_team_id,point_won_by,serving_team,receiving_team,rally_number,possesion_number
48842bdf-e45b-4fd1-996c-cb1b21eab04b,,,*P06>LUp,Sir Susa Scai Perugia,,,,,,0,,,,,,,,,,0,0,,8,10,14,11,6,17,18,17,7,13,14,4,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,,,,0,0
48842bdf-e45b-4fd1-996c-cb1b21eab04b,,,*z5>LUp,Sir Susa Scai Perugia,,,,,,5,,,,,,,,,,5,0,,8,10,14,11,6,17,18,17,7,13,14,4,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,,,,0,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,,,aP17>LUp,Vero Volley Monza,,,,,,0,,,,,,,,,,5,0,,8,10,14,11,6,17,18,17,7,13,14,4,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,,,,0,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,,,az2>LUp,Vero Volley Monza,,,,,,2,,,,,,,,,,5,2,,8,10,14,11,6,17,18,17,7,13,14,4,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,,,,0,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,357,*08SQ+~~~66~~~~11BCB,Sir Susa Scai Perugia,8,Agustin Loser,152692,Serve,+,5,,,,6,6,,,0,1,5,2,11BCB,8,10,14,11,6,17,18,17,7,13,14,4,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,0
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,357,a04RQ-~~~66~~3~~AA,Vero Volley Monza,4,Martin Atanasov,156676,Reception,-,2,,,,6,6,,,0,1,5,2,AA,8,10,14,11,6,17,18,17,7,13,14,4,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,359,a17EH+~~F~~~3~~5X,Vero Volley Monza,17,Jan Zimmermann,136442,Set,+,2,,,F,,,,,0,1,5,2,5X,8,10,14,11,6,17,18,17,7,13,14,4,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,362,a07AH-V5~45~H3~45,Vero Volley Monza,7,Luka Marttila,190299,Attack,-,2,V5,,,4,5,,3,0,1,5,2,45,8,10,14,11,6,17,18,17,7,13,14,4,,,,Reception,Reception,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,362,*14BH+~~~~2~~3~SL3,Sir Susa Scai Perugia,14,Yuki Ishikawa,142568,Block,+,5,,,,,2,,,0,1,5,2,SL3,8,10,14,11,6,17,18,17,7,13,14,4,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,362,*06ET#~~B,Sir Susa Scai Perugia,6,Simone Giannelli,144005,Set,#,5,,,B,,,,,0,1,5,2,B,8,10,14,11,6,17,18,17,7,13,14,4,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,362,*08DH!,Sir Susa Scai Perugia,8,Agustin Loser,152692,Dig,!,5,,,,,,,,0,1,5,2,,8,10,14,11,6,17,18,17,7,13,14,4,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,365,*06EH+KEB~8B2,Sir Susa Scai Perugia,6,Simone Giannelli,144005,Set,+,5,,KE,B,,8,B,,0,1,5,2,8B2,8,10,14,11,6,17,18,17,7,13,14,4,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,365,*10AH-V6~21~H2~41,Sir Susa Scai Perugia,10,Wassim Ben Tara,142484,Attack,-,5,V6,,,2,1,,2,0,1,5,2,41,8,10,14,11,6,17,18,17,7,13,14,4,,,,Serve,BP-Transition,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,365,a07BH+~~~~4~~2~DL,Vero Volley Monza,7,Luka Marttila,190299,Block,+,2,,,,,4,,,0,1,5,2,DL,8,10,14,11,6,17,18,17,7,13,14,4,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,3
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,365,a14DH+~~~~~~B~~U,Vero Volley Monza,14,Krisztián Pádár,143484,Dig,+,2,,,,,,,,0,1,5,2,U,8,10,14,11,6,17,18,17,7,13,14,4,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,3
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,369,a17ET+K1F~3B2,Vero Volley Monza,17,Jan Zimmermann,136442,Set,+,2,,K1,F,,3,B,,0,1,5,2,3B2,8,10,14,11,6,17,18,17,7,13,14,4,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,3
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,369,a07AT#X5~46~H2~16,Vero Volley Monza,7,Luka Marttila,190299,Attack,#,2,X5,,,4,6,,2,0,1,5,2,16,8,10,14,11,6,17,18,17,7,13,14,4,,,,Reception,SO-Transition,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,3
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,369,*$$&H=,Sir Susa Scai Perugia,,,,,=,5,,,,,,,,0,1,5,2,,8,10,14,11,6,17,18,17,7,13,14,4,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,4
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,374,ap00:01,Vero Volley Monza,,,,Point,,2,,,,,,,,0,1,5,2,,8,10,14,11,6,17,18,17,7,13,14,4,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,4
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,375,az1,Vero Volley Monza,,,,,,1,,,,,,,,,,5,1,,8,10,14,11,6,17,17,7,13,14,4,18,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,1,4
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,392,a17SM!~~~55B~~~11BAA,Vero Volley Monza,17,Jan Zimmermann,136442,Serve,!,1,,,,5,5,B,,0,2,5,1,11BAA,8,10,14,11,6,17,17,7,13,14,4,18,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Vero Volley Monza,Sir Susa Scai Perugia,2,0
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,392,*14RM!~~~55B~3~BCB,Sir Susa Scai Perugia,14,Yuki Ishikawa,142568,Reception,!,5,,,,5,5,B,,0,2,5,1,BCB,8,10,14,11,6,17,17,7,13,14,4,18,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Vero Volley Monza,Sir Susa Scai Perugia,2,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,394,*06EQ+K1C~2A2,Sir Susa Scai Perugia,6,Simone Giannelli,144005,Set,+,5,,K1,C,,2,A,,0,2,5,1,2A2,8,10,14,11,6,17,17,7,13,14,4,18,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Vero Volley Monza,Sir Susa Scai Perugia,2,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,395,*11AQ-X1~35~H2~45,Sir Susa Scai Perugia,11,Sebastian Solé,133730,Attack,-,5,X1,,,3,5,,2,0,2,5,1,45,8,10,14,11,6,17,17,7,13,14,4,18,,,,Reception,Reception,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Vero Volley Monza,Sir Susa Scai Perugia,2,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,395,a07BQ+~~~~3~~2~DL,Vero Volley Monza,7,Luka Marttila,190299,Block,+,1,,,,,3,,,0,2,5,1,DL,8,10,14,11,6,17,17,7,13,14,4,18,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Vero Volley Monza,Sir Susa Scai Perugia,2,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,395,a10DH!~~~~~~C~~U,Vero Volley Monza,10,Leonardo Scanferla,181128,Dig,!,1,,,,,,,,0,2,5,1,U,8,10,14,11,6,17,17,7,13,14,4,18,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Vero Volley Monza,Sir Susa Scai Perugia,2,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,395,a17ET+KEF~4A,Vero Volley Monza,17,Jan Zimmermann,136442,Set,+,1,,KE,F,,4,A,,0,2,5,1,4A,8,10,14,11,6,17,17,7,13,14,4,18,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Vero Volley Monza,Sir Susa Scai Perugia,2,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,398,a07AT#X5~42~T2~12,Vero Volley Monza,7,Luka Marttila,190299,Attack,#,1,X5,,,4,2,,2,0,2,5,1,12,8,10,14,11,6,17,17,7,13,14,4,18,,,,Serve,BP-Transition,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Vero Volley Monza,Sir Susa Scai Perugia,2,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,398,*$$&H=,Sir Susa Scai Perugia,,,,,=,5,,,,,,,,0,2,5,1,,8,10,14,11,6,17,17,7,13,14,4,18,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Vero Volley Monza,Sir Susa Scai Perugia,2,3
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,403,ap00:02,Vero Volley Monza,,,,Point,,1,,,,,,,,0,2,5,1,,8,10,14,11,6,17,17,7,13,14,4,18,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Vero Volley Monza,Sir Susa Scai Perugia,2,3
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,417,a17SM-~~~55B~~~21BAA,Vero Volley Monza,17,Jan Zimmermann,136442,Serve,-,1,,,,5,5,B,,1,2,5,1,21BAA,8,10,14,11,6,17,17,7,13,14,4,18,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,3,0
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,417,*14RM+~~~55B~3~BCB,Sir Susa Scai Perugia,14,Yuki Ishikawa,142568,Reception,+,5,,,,5,5,B,,1,2,5,1,BCB,8,10,14,11,6,17,17,7,13,14,4,18,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,3,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,419,*06EM+K1P~3B2,Sir Susa Scai Perugia,6,Simone Giannelli,144005,Set,+,5,,K1,P,,3,B,,1,2,5,1,3B2,8,10,14,11,6,17,17,7,13,14,4,18,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,3,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,420,*17AM#XR~81~H0~01,Sir Susa Scai Perugia,17,Oleh Plotnytskyi,143996,Attack,#,5,XR,,,8,1,,0,1,2,5,1,01,8,10,14,11,6,17,17,7,13,14,4,18,,,,Reception,Reception,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,3,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,420,a$$&H=,Vero Volley Monza,,,,,=,1,,,,,,,,1,2,5,1,,8,10,14,11,6,17,17,7,13,14,4,18,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,3,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,425,*p01:02,Sir Susa Scai Perugia,,,,Point,,5,,,,,,,,1,2,5,1,,8,10,14,11,6,17,17,7,13,14,4,18,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,3,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,426,*z4,Sir Susa Scai Perugia,,,,,,4,,,,,,,,,,4,1,,10,14,11,6,17,8,17,7,13,14,4,18,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,3,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,452,*10SQ!~~~16~~~~11ACB,Sir Susa Scai Perugia,10,Wassim Ben Tara,142484,Serve,!,4,,,,1,6,,,2,2,4,1,11ACB,10,14,11,6,17,8,17,7,13,14,4,18,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Sir Susa Scai Perugia,Vero Volley Monza,4,0
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,452,a10RQ!~~~16~~3~AAB,Vero Volley Monza,10,Leonardo Scanferla,181128,Reception,!,1,,,,1,6,,,2,2,4,1,AAB,10,14,11,6,17,8,17,7,13,14,4,18,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Sir Susa Scai Perugia,Vero Volley Monza,4,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,454,a17ET+K1F~3A2,Vero Volley Monza,17,Jan Zimmermann,136442,Set,+,1,,K1,F,,3,A,,2,2,4,1,3A2,10,14,11,6,17,8,17,7,13,14,4,18,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Sir Susa Scai Perugia,Vero Volley Monza,4,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,455,a14AT-X5~45~H2~35,Vero Volley Monza,14,Krisztián Pádár,143484,Attack,-,1,X5,,,4,5,,2,2,2,4,1,35,10,14,11,6,17,8,17,7,13,14,4,18,,,,Reception,Reception,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Sir Susa Scai Perugia,Vero Volley Monza,4,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,455,*11BT+~~~~2~~2~SC,Sir Susa Scai Perugia,11,Sebastian Solé,133730,Block,+,4,,,,,2,,,2,2,4,1,SC,10,14,11,6,17,8,17,7,13,14,4,18,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Sir Susa Scai Perugia,Vero Volley Monza,4,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,455,*17DH+~~~~~~B~~U,Sir Susa Scai Perugia,17,Oleh Plotnytskyi,143996,Dig,+,4,,,,,,,,2,2,4,1,U,10,14,11,6,17,8,17,7,13,14,4,18,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Sir Susa Scai Perugia,Vero Volley Monza,4,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,459,*13EH+~~F~~~3~~MX,Sir Susa Scai Perugia,13,Massimo Colaci,134596,Set,+,4,,,F,,,,,2,2,4,1,MX,10,14,11,6,17,8,17,7,13,14,4,18,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Sir Susa Scai Perugia,Vero Volley Monza,4,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,459,*14AH#V5~46~H2~16,Sir Susa Scai Perugia,14,Yuki Ishikawa,142568,Attack,#,4,V5,,,4,6,,2,2,2,4,1,16,10,14,11,6,17,8,17,7,13,14,4,18,,,,Serve,BP-Transition,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Sir Susa Scai Perugia,Vero Volley Monza,4,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,459,a04DH=~~~46~S~~F,Vero Volley Monza,4,Martin Atanasov,156676,Dig,=,1,,,,4,6,,,2,2,4,1,F,10,14,11,6,17,8,17,7,13,14,4,18,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Sir Susa Scai Perugia,Vero Volley Monza,4,3
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,464,*p02:02,Sir Susa Scai Perugia,,,,Point,,4,,,,,,,,2,2,4,1,,10,14,11,6,17,8,17,7,13,14,4,18,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Sir Susa Scai Perugia,Vero Volley Monza,4,3
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,487,*10SQ=~~~11~~~N21ACB,Sir Susa Scai Perugia,10,Wassim Ben Tara,142484,Serve,=,4,,,,1,1,,,2,3,4,1,N21ACB,10,14,11,6,17,8,17,7,13,14,4,18,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,5,0
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,487,a$$&H#,Vero Volley Monza,,,,,#,1,,,,,,,,2,3,4,1,,10,14,11,6,17,8,17,7,13,14,4,18,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,5,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,492,ap02:03,Vero Volley Monza,,,,Point,,1,,,,,,,,2,3,4,1,,10,14,11,6,17,8,17,7,13,14,4,18,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,5,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,491,az6,Vero Volley Monza,,,,,,6,,,,,,,,,,4,6,,10,14,11,6,17,8,7,13,14,4,18,17,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Sir Susa Scai Perugia,Vero Volley Monza,5,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,507,a07SQ-~~~65C~~~11BAC,Vero Volley Monza,7,Luka Marttila,190299,Serve,-,6,,,,6,5,C,,3,3,4,6,11BAC,10,14,11,6,17,8,7,13,14,4,18,17,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,6,0
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,507,*14RQ#~~~65C~3~~CB,Sir Susa Scai Perugia,14,Yuki Ishikawa,142568,Reception,#,4,,,,6,5,C,,3,3,4,6,CB,10,14,11,6,17,8,7,13,14,4,18,17,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,6,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,509,*06EM+K1P~3B2,Sir Susa Scai Perugia,6,Simone Giannelli,144005,Set,+,4,,K1,P,,3,B,,3,3,4,6,3B2,10,14,11,6,17,8,7,13,14,4,18,17,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,6,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,510,*17AM+XB~85~H2~15,Sir Susa Scai Perugia,17,Oleh Plotnytskyi,143996,Attack,+,4,XB,,,8,5,,2,3,3,4,6,15,10,14,11,6,17,8,7,13,14,4,18,17,,,,Reception,Reception,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,6,1
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,510,a10DM!~~~85~S~~F,Vero Volley Monza,10,Leonardo Scanferla,181128,Dig,!,6,,,,8,5,,,3,3,4,6,F,10,14,11,6,17,8,7,13,14,4,18,17,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,6,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,512,a17EH+~~F~~~3~~1X,Vero Volley Monza,17,Jan Zimmermann,136442,Set,+,6,,,F,,,,,3,3,4,6,1X,10,14,11,6,17,8,7,13,14,4,18,17,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,6,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,513,a04AH-V5~46~P0~06,Vero Volley Monza,4,Martin Atanasov,156676,Attack,-,6,V5,,,4,6,,0,3,3,4,6,06,10,14,11,6,17,8,7,13,14,4,18,17,,,,Serve,BP-Transition,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,6,2
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,513,*13DH+~~~46~S~~U,Sir Susa Scai Perugia,13,Massimo Colaci,134596,Dig,+,4,,,,4,6,,,3,3,4,6,U,10,14,11,6,17,8,7,13,14,4,18,17,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,6,3
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,517,*06ET+K7F~2D2,Sir Susa Scai Perugia,6,Simone Giannelli,144005,Set,+,4,,K7,F,,2,D,,3,3,4,6,2D2,10,14,11,6,17,8,7,13,14,4,18,17,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,6,3
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,517,*14AT#X5~41~H2~200,Sir Susa Scai Perugia,14,Yuki Ishikawa,142568,Attack,#,4,X5,,,4,1,,2,3,3,4,6,200,10,14,11,6,17,8,7,13,14,4,18,17,,,,Reception,SO-Transition,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,6,3
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,517,a14BT=~~~~2~~2~DL,Vero Volley Monza,14,Krisztián Pádár,143484,Block,=,6,,,,,2,,,3,3,4,6,DL,10,14,11,6,17,8,7,13,14,4,18,17,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,6,4
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,522,*p03:03,Sir Susa Scai Perugia,,,,Point,,4,,,,,,,,3,3,4,6,,10,14,11,6,17,8,7,13,14,4,18,17,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Sir Susa Scai Perugia,Vero Volley Monza,Sir Susa Scai Perugia,6,4
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,525,*z3,Sir Susa Scai Perugia,,,,,,3,,,,,,,,,,3,6,,14,11,6,17,8,10,7,13,14,4,18,17,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Vero Volley Monza,Sir Susa Scai Perugia,6,4
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,545,*14SQ-~~~16B~~~11ACA,Sir Susa Scai Perugia,14,Yuki Ishikawa,142568,Serve,-,3,,,,1,6,B,,3,4,3,6,11ACA,14,11,6,17,8,10,7,13,14,4,18,17,,,,Serve,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,7,0
48842bdf-e45b-4fd1-996c-cb1b21eab04b,1,545,a07RQ#~~~16B~3~BAC,Vero Volley Monza,7,Luka Marttila,190299,Reception,#,6,,,,1,6,B,,3,4,3,6,BAC,14,11,6,17,8,10,7,13,14,4,18,17,,,,Reception,nan,,,,,,,1,Sir Susa Scai Perugia,Vero Volley Monza,8331,8329,Vero Volley Monza,Sir Susa Scai Perugia,Vero Volley Monza,7,1
